row_insert_order,PreviousDayDate,Symbol_Input,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
8876,2024-12-12 07:45:42,ADANIENSOL.NS,Utilities - Independent Power Producers,Utilities,4959,,,,,,86400,2,791.5,788.0,783.25,832.8,791.5,788.0,783.25,832.8,,,,,,1.148,166.62933,30.917337,7752674,7752674,4402192,6533042,6533042,983882661888,588.0,1348.0,4.7229776,901.428,1011.63873,,,1308083355648,0.025799999,311468563,1201280000,0.74538004,0.15307,1202569984,174.69,4.6834393,1.447,4.91,,-0.21876341,,,NSI,EQUITY,ADANIENSOL.NS,ADANI ENERGY SOLUTION LTD,Adani Energy Solutions Limited,818.15,1978.0,1300.0,1487.0,1335.0,,none,4,73197199360,60.933,70548201472,390087213056,1.52,1.702,208318300160,178.762,184.3,0.05224,0.01798,-39987462144,63460200448,1.466,0.683,0.60067004,0.33866,0.21068001
8877,2024-12-12 07:45:42,ADANIENT.NS,Thermal Coal,Energy,8676,9,8,1,10,8,86400,2,2457.25,2457.0,2446.25,2534.8,2457.25,2457.0,2446.25,2534.8,1.3,0.0005,1718323200,0.027999999,0.65,0.879,53.759125,35.48643,2578569,2578569,2820570,2835830,2835830,2890182164480,2025.0,3743.9,2.8249066,2773.94,3024.5264,,,3737454903296,0.0541,270065271,1154179968,0.78564,0.14649001,1183869952,334.151,7.4939175,6.645,46.58,,-0.1630122,1.3,1718323200,NSI,EQUITY,ADANIENT.NS,ADANI ENTERPRISES LIMITED,Adani Enterprises Limited,2504.1,4710.0,3800.0,4255.0,4255.0,,none,2,66934398976,56.952,130348900352,804272472064,0.26,0.695,1023107203072,168.936,882.541,0.03809,0.1364,-170900307968,78020796416,6.41,0.004,0.48720002,0.1274,0.117589995
8878,2024-12-12 07:45:42,ADANIGREEN.NS,Utilities - Renewable,Utilities,1597,5,7,1,5,5,86400,2,1148.05,1143.85,1124.2,1249.0,1148.05,1143.85,1124.2,1249.0,,,,,,1.016,193.01901,46.427578,10819119,10819119,3735647,8467379,8467379,1929354543104,870.25,2174.1,17.945816,1492.563,1752.6467,,,2869414592512,0.10492,317824615,1584029952,0.83375,0.11812,1584440064,59.777,20.374893,-0.258,6.31,,-0.20220745,,,NSI,EQUITY,ADANIGREEN.NS,ADANI GREEN ENERGY LTD,Adani Green Energy Limited,1217.95,2550.0,800.0,1966.25,2257.5,1.75,buy,4,74310000640,42.001,82249998336,674299969536,0.378,0.508,107509997568,306.013,67.94,0.04514,0.11395001,-174412496896,82530000896,-0.29,0.376,0.81704,0.76505,0.54140997
8879,2024-12-12 07:45:42,ADANIPORTS.NS,Marine Shipping,Industrials,3129,8,8,1,1,5,86400,2,1233.8,1233.8,1223.45,1268.0,1233.8,1233.8,1223.45,1268.0,6.0,0.0049,1718323200,0.1263,0.5,0.584,26.189474,21.586287,5456603,5456603,4580776,5789360,5789360,2687214288896,989.25,1621.4,9.652371,1312.411,1388.2748,,,3137415675904,0.35222,844842535,2160140032,0.59598,0.21441,2190409984,264.719,4.6993227,0.399,47.5,33.42,0.15340042,6.0,1718323200,NSI,EQUITY,ADANIPORTS.NS,ADANI PORT & SEZ LTD,Adani Ports and Special Economic Zone Limited,1244.0,1960.0,1500.0,1706.0667,1700.0,1.4,strong_buy,15,73401196544,33.984,166432702464,504850186240,0.716,1.136,278399385600,85.449,128.887,0.06685,0.17819999,41418551296,154786299904,0.764,0.063,0.66535,0.59782004,0.46587002
8880,2024-12-12 07:45:42,ADANIPOWER.NS,Utilities - Independent Power Producers,Utilities,3295,,,,,,86400,2,519.25,519.25,513.5,561.8,519.25,519.25,513.5,561.8,,,,,,0.665,17.330658,-242.08519,25501870,25501870,7992321,11873035,11873035,2082967912448,432.0,895.85,3.811494,570.609,636.4957,,,2523871313920,0.23275,821586979,3856940032,0.71145,0.16388,3958579968,137.879,3.9153895,-0.495,31.15,-2.23,0.0018558502,,,NSI,EQUITY,ADANIPOWER.NS,ADANI POWER LTD,Adani Power Limited,539.85,,,,,,none,,64422600704,15.875,210003492864,377049710592,1.377,1.753,546496413696,65.013,141.0,0.10594,0.25756,5819887616,147137708032,-0.502,0.027,0.42663,0.38426998,0.31614
8881,2024-12-12 07:45:42,ADFFOODS.NS,Packaged Foods,Consumer Defensive,354,,,,,,86400,2,330.05,330.05,323.05,335.95,330.05,330.05,323.05,335.95,1.8,0.0055,1730851200,0.16620001,2.49,0.903,45.69348,,145604,145604,554940,236582,236582,36194697216,179.0,347.35,6.3913746,303.841,247.4296,1.8,0.0054537193,35359047680,0.14002,28084287,109864000,0.41318,0.23724002,113072000,42.148,7.8165045,0.311,7.21,,0.6419138,0.6,1730851200,NSI,EQUITY,ADFFOODS.NS,ADF FOODS LIMITED,ADF Foods Limited,329.45,243.0,243.0,243.0,243.0,,none,1,1378182016,12.542,1020780032,534353984,4.12,6.349,5663053824,11.537,51.593,0.10297,0.17274,39568000,386236000,0.307,0.295,0.52015996,0.18024999,0.14348
8882,2024-12-12 07:45:42,ADORWELD.NS,Specialty Industrial Machinery,Industrials,672,,,,,,86400,2,1142.75,1144.0,1139.1,1205.05,1142.75,1144.0,1139.1,1205.05,36.0,0.03,1715731200,0.72980005,2.01,0.692,33.898136,14.859748,60010,60010,15565,32020,32020,20558796800,1107.05,1770.0,2.2250743,1257.3,1344.9547,,,15867696128,0.07261,4453090,17402800,0.57527,0.0933,17444900,266.486,4.433066,0.347,34.85,,-0.18729359,18.5,1715731200,NSI,EQUITY,ADORWELD.NS,ADOR WELDING LTD,Ador Welding Limited,1181.35,1621.0,1621.0,1621.0,1621.0,,none,1,218800000,16.09,988875008,440100000,,,9239600128,12.145,679.52,,,,,0.347,0.212,0.33006,0.107030004,0.076079994
8883,2024-12-12 07:45:42,ADSL.NS,Information Technology Services,Technology,3000,,,,,,86400,2,261.95,262.85,255.8,264.45,261.95,262.85,255.8,264.45,1.5,0.0057,1722556800,0.1892,,0.949,32.348866,20.066406,224748,224748,617335,299219,299219,14460706816,116.15,319.9,1.980973,271.432,210.20865,,,15683502080,0.06548,26996940,56225100,0.55498004,0.00526,56716200,93.447,2.748617,0.011,7.94,12.43,1.0168827,1.5,1722556800,NSI,EQUITY,ADSL.NS,ALLIED DIGITAL SERV. LTD,Allied Digital Services Limited,256.85,288.0,288.0,288.0,288.0,,none,1,1719500032,27.127,828499968,690700032,2.207,3.453,7299800064,10.869,122.999,0.05303,0.07776,395787488,1034700032,-0.118,0.193,0.1889,0.11350001,0.07078
8884,2024-12-12 07:45:42,ADVANIHOTR.NS,Lodging,Consumer Cyclical,161,,,,,,86400,2,73.31,73.57,71.0,73.57,73.31,73.57,71.0,73.57,1.8,0.0272,1717113600,0.695,2.23,0.523,28.870966,,90332,90332,96558,90037,90037,6618596352,48.0,91.65,6.3544726,69.2366,73.96337,,,5660240896,0.23004,9904186,92438496,0.82036,0.00049,93061600,7.777,9.2066345,-0.216,2.48,,0.35349715,0.8,1717113600,NSI,EQUITY,ADVANIHOTR.NS,ADVANI HOT.& RES.(I) LTD,Advani Hotels & Resorts (India) Limited,71.6,,,,,,none,,484680000,5.233,323891008,19757000,,,1041564992,2.748,11.255,,,,,-0.22,-0.054,0.62271,0.31097,0.17457001
8885,2024-12-12 07:45:42,ADVENZYMES.NS,Specialty Chemicals,Basic Materials,323,,,,,,86400,2,389.8,388.9,375.55,389.45,389.8,388.9,375.55,389.45,5.1,0.013099999,1721260800,0.4163,0.64,0.399,31.094772,20.137568,204440,204440,311557,263535,263535,42581909504,334.05,571.0,6.8750467,429.184,410.36676,5.1,0.013083633,38374797312,0.22131,29527364,111881000,0.55859,0.21406999,111881000,120.137,3.1680498,-0.046,12.24,12.45,0.027815342,1.1,1721260800,NSI,EQUITY,ADVENZYMES.NS,ADVANCED ENZYME TECH LTD,Advanced Enzyme Technologies Limited,380.6,470.0,470.0,470.0,470.0,,none,1,5069910016,45.398,1930279936,469180000,5.844,7.765,6193690112,3.378,55.403,0.07001,0.10474,679223744,1422230016,-0.049,-0.074,0.75695,0.31165,0.22944
8886,2024-12-12 07:45:42,AEGISLOG.NS,Oil & Gas Refining & Marketing,Energy,952,,,,,,86400,2,774.8,774.95,758.0,779.45,774.8,774.95,758.0,779.45,9.0,0.0116,1719360000,0.3157,1.11,1.018,46.519875,34.019142,142177,142177,379173,617983,617983,267022319616,625.0,970.0,3.7809587,774.642,795.4572,4.5,0.0058079506,290252193792,0.08267,120749677,351000000,0.65184,0.17167,351068000,117.472,6.4747343,-0.008,16.35,,0.08509874,2.0,1719360000,NSI,EQUITY,AEGISLOG.NS,AEGIS LOGISTICS LIMITED,,760.6,1050.0,600.0,856.8,897.0,2.6,hold,5,26583500800,75.766,9300447232,43742601216,3.275,3.722,70622912512,92.2,201.097,0.06091,0.15681,-3684128000,6016827904,-0.008,0.418,0.18675,0.13169,0.10659
8887,2024-12-12 07:45:42,AEROFLEX.NS,Metal Fabrication,Industrials,478,,,,,,86400,2,216.71,219.0,214.97,234.45,216.71,219.0,214.97,234.45,0.25,0.0011999999,1719532800,0.07,,,64.41621,38.435,6157500,6157500,1687564,2843446,2843446,29822484480,115.0,234.45,8.885203,195.3942,163.9082,,,29122994176,0.13448,37759033,129320000,0.71606004,0.04458,131229000,24.523,9.403825,0.18,3.58,,0.5287372,0.25,1719532800,NSI,EQUITY,AEROFLEX.NS,AEROFLEX INDUSTRIES LTD,Aeroflex Industries Limited,230.61,230.0,230.0,230.0,230.0,,none,1,599128000,4.65,668792000,7371000,1.841,2.928,3356421120,0.233,26.611,0.09717,0.15298,-374848256,304334016,0.128,0.13,0.36733,0.19926001,0.18881
8888,2024-12-12 07:45:42,AETHER.NS,Specialty Chemicals,Basic Materials,970,,,,,,86400,2,909.35,909.4,880.0,913.5,909.35,909.4,880.0,913.5,,,,,,0.072,143.98868,51.5357,28256,28256,121413,48302,48302,117978980352,761.55,1071.0,18.06576,862.402,868.115,,,114820456448,0.12362,24085407,132583000,0.81781995,0.12845999,132718000,160.953,5.528632,-0.051,6.18,17.07,-0.022250295,,,NSI,EQUITY,AETHER.NS,AETHER INDUSTRIES LIMITED,Aether Industries Limited,889.85,1140.0,1060.0,1102.0,1104.0,1.0,strong_buy,4,5080540160,38.397,1363869952,2159970048,2.06,3.455,6530529792,10.142,49.914,0.02558,0.03867,-4114261248,242200000,-0.051,0.211,0.41702,0.20885,0.21547002
8889,2024-12-12 07:45:42,AFCONS.NS,Engineering & Construction,Industrials,3972,,,,,,86400,2,524.4,535.0,523.35,538.95,524.4,535.0,523.35,538.95,,,,,,,42.88916,28.756832,1706345,1706345,6696386,2640312,2640312,193546846208,420.25,559.3,1.4606817,497.80518,497.80518,,,195502276608,0.03399,155758278,367784992,,0.05948,367784992,105.534,4.9865446,0.007,12.27,,0.10976386,,,NSI,EQUITY,AFCONS.NS,AFCONS INFRASTRUCTURE LTD,,526.25,610.0,610.0,610.0,610.0,1.0,strong_buy,1,8478929920,24.884,13826820096,34533498880,0.896,1.142,132504469504,93.718,388.875,,,,8285700096,0.007,-0.005,0.2958,0.10435,0.071100004
8890,2024-12-12 07:45:42,AFFLE.NS,Advertising Agencies,Communication Services,642,,,,,,86400,2,1812.55,1822.55,1786.05,1830.5,1812.55,1822.55,1786.05,1830.5,,,,,,1.114,73.1643,53.21238,657327,657327,334029,866601,866601,253186146304,998.2,1869.15,12.247143,1599.42,1382.6908,,,240779395072,0.16586,61161394,140286000,0.60078,0.25458,140386000,192.201,9.383406,0.377,24.65,35.11,0.48656452,,,NSI,EQUITY,AFFLE.NS,AFFLE (INDIA) LIMITED,Affle (India) Limited,1803.5,2000.0,1070.0,1733.0,1787.5,1.63636,buy,10,13472879616,96.077,3506409984,1347149952,3.498,3.689,20673079296,4.998,148.586,0.0726,0.15991001,-966837504,3092800000,0.307,0.259,0.27159,0.16961001,0.16254
8891,2024-12-12 07:45:42,AFFORDABLE.NS,Specialty Industrial Machinery,Industrials,350,,,,,,86400,2,648.45,645.1,624.05,646.8,648.45,645.1,624.05,646.8,,,,,,0.757,307.8125,,21476,21476,25967,19621,19621,7178739200,596.15,788.5,4.401453,666.64545,666.64545,,,7906777600,0.03941,3363871,,0.68757004,,11306900,100.128,6.3943152,0.234,2.08,,-0.12438458,,,NSI,EQUITY,AFFORDABLE.NS,AFFORD ROBO & AUTO LTD,Affordable Robotic & Automation Limited,640.25,,,,,,none,,397798016,35.372,136884992,523284000,1.342,1.936,1630993024,46.47,159.61,0.0385,0.074710004,-232499872,-85705000,0.229,0.258,0.36341998,0.08392999,0.14748
8892,2024-12-12 07:45:42,AFIL.NS,Credit Services,Financial Services,125,,,,,,86400,2,105.57,107.68,103.0,110.2,105.57,107.68,103.0,110.2,,,,,,,27.403141,,637161,637161,196052,568331,568331,4468066816,79.0,134.0,9.303143,95.0226,104.893684,,,5990797824,0.59626,15406872,42675000,0.41572,0.07424,42973800,78.461,1.334166,1.242,3.82,,-0.21499813,,,NSI,EQUITY,AFIL.NS,AKME FINTRADE (INDIA) LTD,,104.68,,,,,,none,,811235008,17.831,,2039618944,64.286,64.286,480275008,57.139,13.072,,,,-1195549952,0.326,0.617,1.0,,0.65732
8893,2024-12-12 07:45:42,AGARIND.NS,Specialty Chemicals,Basic Materials,129,,,,,,86400,2,1250.45,1254.85,1225.9,1261.9,1250.45,1254.85,1225.9,1261.9,3.0,0.0028,1725580800,0.031,0.84,0.768,15.174532,113.01178,29485,29485,30757,42617,42617,18702524416,776.3,1341.1,0.84847397,1108.985,1061.342,,,18090405888,0.05473,4917039,14957800,0.69547,0.00063,14990200,341.64,3.6519434,0.414,82.22,11.04,0.31601703,3.0,1725580800,NSI,EQUITY,AGARIND.NS,AGARWAL INDS CORP LTD.,Agarwal Industrial Corporation Limited,1247.65,,,,,,none,,980134976,65.515,1831077504,3608206080,,,22042544128,70.608,1473.712,,,,,0.415,0.126,0.21783,0.08307,0.07057
8894,2024-12-12 07:45:42,AGI.NS,Packaging & Containers,Consumer Cyclical,1388,,,,,,86400,2,1223.7,1223.7,1152.6,1228.95,1223.7,1223.7,1152.6,1228.95,6.0,0.0049,1726012800,0.1454,2.03,0.454,29.671083,20.743315,201944,201944,293826,582632,582632,79309299712,610.4,1277.0,3.2856529,976.491,842.54126,,,78660329472,0.11061,18869530,64697400,0.70585,0.01779,68152704,295.372,3.9397774,0.284,39.22,56.1,0.35133255,6.0,1726012800,NSI,EQUITY,AGI.NS,AGI GREENPAC LIMITED,AGI Greenpac Limited,1163.7,,,,,,none,,2685799936,41.515,5914476032,6060800000,0.853,1.531,24138063872,31.717,373.074,0.07876,0.14814,2036821376,6265763840,0.283,-0.026,0.69064003,0.24503,0.17894
8895,2024-12-12 07:45:42,AGIIL.NS,Real Estate - Development,Real Estate,283,,,,,,86400,2,1798.35,1812.0,1785.0,1858.0,1798.35,1812.0,1785.0,1858.0,,,,,,-0.254,40.140644,,41020,41020,43652,88842,88842,22529794048,657.05,1858.0,7.6076956,1333.379,1118.6649,,,18021541888,0.17952,1762881,12216700,0.84001,,12238800,183.886,10.010821,0.08,45.86,,1.0792341,,,NSI,EQUITY,AGIIL.NS,AGI INFRA LIMITED,AGI Infra Limited,1840.85,,,,,,none,,1003006976,82.124,890841728,1376812032,,,2961447936,61.287,242.427,,,,,0.081,0.055,0.45813,0.30080998,0.28061
8896,2024-12-12 07:45:42,AGRITECH.NS,Farm Products,Consumer Defensive,,,,,,,86400,2,204.98,204.98,201.32,218.7,204.98,204.98,201.32,218.7,,,,,,,13.768031,,58566,58566,23972,14040,14040,1258626560,152.7,309.15,,203.1394,205.0208,,,,,,5940000,0.40019,,5946970,,,,15.39,,0.0315969,,,NSI,EQUITY,AGRITECH.NS,AGRI-TECH (INDIA) LIMITED,Agri-tech (India) Limited,211.89,,,,,,none,,,,,,,,,,,,,,,,,,,
8897,2024-12-12 07:45:42,AGROPHOS.NS,Agricultural Inputs,Basic Materials,154,,,,,,86400,2,42.77,42.6,42.5,44.01,42.77,42.6,42.5,44.01,,,1647388800,,,1.188,,,29555,29555,162230,40456,40456,865298624,35.1,65.75,1.0052109,43.3252,44.2034,,,844078528,-0.05039,11380016,20274100,,,20274100,23.803,1.7930514,,-4.08,,0.013776779,0.25,1647388800,NSI,EQUITY,AGROPHOS.NS,AGRO PHOS INDIA LIMITED,Agro Phos (India) Limited,42.68,,,,,,none,,6974000,0.341,208000,6672000,,,860812992,1.383,42.054,,,,,,-0.468,0.26081,0.00024000001,0.042919997
8898,2024-12-12 07:45:42,AGSTRA.NS,Software - Infrastructure,Technology,1106,,,,,,86400,2,80.9,80.99,77.15,81.8,80.9,80.99,77.15,81.8,,,,,,0.238,110.718315,,490810,490810,583325,567810,567810,9614159872,63.45,126.75,0.67887646,87.8052,84.4073,,,19089016832,0.00649,37490619,122256000,0.66113,0.03783,122302000,44.052,1.7844821,,0.71,,-0.16638386,,,NSI,EQUITY,AGSTRA.NS,AGS TRANSACT TECH LTD,AGS Transact Technologies Limited,78.61,,,,,,none,,1143890048,9.424,1942720000,10691539968,0.993,1.186,14161869824,199.958,117.187,0.02585,0.01816,883888768,2569449984,,-0.066,0.84598,0.13718,0.11576
8899,2024-12-12 07:45:42,AHL.NS,Capital Markets,Financial Services,146,,,,,,86400,2,345.75,345.8,336.1,346.8,345.75,345.8,336.1,346.8,,,,,,,17.525959,,59071,59071,278375,64704,64704,17064062976,260.0,625.0,1.200631,372.719,429.241,,,18602139648,0.059609998,4266919,50552700,0.84872,,50907400,185.624,1.818461,0.153,19.26,,0.06516254,,,NSI,EQUITY,AHL.NS,ABANS HOLDINGS LIMITED,Abans Holdings Limited,337.55,,,,,,none,,11094093824,221.236,1608969728,9293558784,,,14212578304,91.775,283.868,,,,,0.149,0.16,0.17427,0.11321,0.14696999
8900,2024-12-12 07:45:42,AHLADA.NS,Building Products & Equipment,Industrials,188,,,,,,86400,2,102.23,102.23,102.0,106.85,102.23,102.23,102.0,106.85,1.6,0.0166,1726790400,0.13260001,1.47,0.592,9.754735,,72870,72870,62736,180550,180550,1330992256,82.58,167.35,0.5064869,97.4314,110.9267,,,1644431360,0.052600004,5955809,12921000,,,13056800,106.42,0.9679572,0.103,10.56,,-0.09759086,1.6,1726790400,NSI,EQUITY,AHLADA.NS,AHLADA ENGINEERS LIMITED,Ahlada Engineers Limited,103.01,,,,,,none,,24889000,1.93,367139744,429247008,,,2627890944,31.217,203.564,,,,,0.107,0.086,0.27256,0.13971,0.094849996
8901,2024-12-12 07:45:42,AHLEAST.NS,Lodging,Consumer Cyclical,277,,,,,,86400,2,179.21,179.21,173.75,180.99,179.21,179.21,173.75,180.99,2.5,0.0139999995,1725580800,0.18280001,1.12,,12.756401,9.260755,11251,11251,63797,36624,36624,3015326720,124.81,196.9,2.323602,166.6064,147.8616,2.5,0.013950114,6102513664,0.18231001,3994188,17291700,0.83062,,17342800,134.932,1.2923546,-0.615,13.67,18.83,0.1850493,2.5,1725580800,NSI,EQUITY,AHLEAST.NS,ASIAN HOTELS (EAST) LTD,Asian Hotels (East) Limited,174.38,,,,,,none,,40492000,2.346,468728000,3132908032,0.043,1.883,1297694976,134.508,74.946,0.062140003,0.10699,-3747023872,-4037189120,-0.615,0.536,0.66550004,0.36119998,0.39569
8902,2024-12-12 07:45:42,AHLUCONT.NS,Engineering & Construction,Industrials,2995,,,,,,86400,2,1137.05,1137.05,1118.25,1147.0,1137.05,1137.05,1118.25,1147.0,0.5,0.0005,1726790400,0.0075,,0.936,22.21739,22.035933,34468,34468,76392,79115,79115,75314085888,747.8,1542.45,1.8776727,1052.999,1169.2058,,,60114165760,0.08866999,23715378,66987600,0.55358005,0.35122,66993500,238.842,4.706877,-0.385,50.6,,0.34925592,0.5,1726790400,NSI,EQUITY,AHLUCONT.NS,AHLUWALIA CONT IND LTD,Ahluwalia Contracts (India) Limited,1124.2,1406.0,919.0,1134.0769,1121.0,,none,13,7803351040,116.425,3714511616,1050243008,,,40110338048,6.564,598.663,,,,,-0.385,0.204,0.18330999,0.092609994,0.049439996
8903,2024-12-12 07:45:42,AIAENG.NS,Specialty Industrial Machinery,Industrials,1337,,,,,,86400,2,3515.15,3549.0,3485.1,3549.0,3515.15,3549.0,3485.1,3549.0,16.0,0.0046,1725235200,0.1427,0.61,0.416,31.128601,28.178682,49574,49574,65473,71352,71352,325730172928,3337.0,4949.95,7.4307346,3772.826,3996.162,,,296622325760,0.24101,30247582,93320400,0.58536,0.34497002,94300704,680.297,5.1307735,-0.205,112.13,122.8,-0.030457497,16.0,1724112000,NSI,EQUITY,AIAENG.NS,AIA ENGINEERING LIMITED,AIA Engineering Limited,3490.45,4540.0,3285.0,3923.1538,4082.0,,none,13,33086019584,351.713,11701208064,1260830976,8.736,11.641,43835527168,1.967,465.083,0.09503,0.16832,6932842496,9582080000,-0.203,-0.194,0.58832,0.26693,0.24141
8904,2024-12-12 07:45:42,AIIL.NS,Capital Markets,Financial Services,328,,,,,,86400,2,1847.75,1835.0,1820.05,1910.45,1847.75,1835.0,1820.05,1910.45,,,,,,-0.421,7.830648,,167562,167562,78778,79764,79764,319548030976,732.2,1910.45,6.922693,1693.559,1339.5851,,,323452829696,0.88343,23274241,169844992,0.91416,0.01538,169882000,757.406,2.4834764,-0.566,240.21,,1.0308788,,,NSI,EQUITY,AIIL.NS,AUTHUM INVEST & INFRA LTD,Authum Investment & Infrastructure Limited,1881.0,,,,,,none,,4930500096,29.035,,8969600000,15.351,15.351,46159499264,6.974,271.814,0.35314998,0.40877,,25683400704,-0.565,-0.471,0.9932,,0.87055
8905,2024-12-12 07:45:42,AIRAN.NS,Information Technology Services,Technology,1787,,,,,,86400,2,36.75,37.0,35.67,37.2,36.75,37.0,35.67,37.2,,,,,,0.916,16.567566,,281810,281810,195920,436447,436447,4598235648,21.85,48.78,4.2661343,33.6508,31.18005,,,3936784640,0.30115998,28881902,125020000,0.72352,,127451000,10.081,3.6484473,10.91,2.22,,0.5751606,,,NSI,EQUITY,AIRAN.NS,AIRAN LIMITED,Airan Limited,36.78,,,,,,none,,158740992,1.271,219002256,7570000,,,1077846016,0.562,8.509,,,,,11.429,0.096,0.31461,0.20319,0.14571
8906,2024-12-12 07:45:42,AIROLAM.NS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,328,,,,,,86400,2,120.63,122.09,116.11,124.11,120.63,122.09,116.11,124.11,,,,,,-0.142,24.294846,,9256,9256,21800,6274,6274,1767685632,109.0,196.8,0.8416913,124.4618,140.4427,,,2637881600,0.03472,9363508,15002000,,,15678700,46.973,2.5084624,-0.21,4.85,,-0.090115845,,,NSI,EQUITY,AIROLAM.NS,AIRO LAM LIMITED,Airo Lam Limited,117.83,,,,,,none,,17798000,1.184,211240992,794251008,,,2100158976,113.675,139.786,,,,,-0.211,0.075,0.3651,0.10058,0.09644
8907,2024-12-12 07:45:42,AJANTPHARM.NS,Drug Manufacturers - Specialty & Generic,Healthcare,8073,,,,,,86400,2,2793.7,2796.0,2790.05,2875.75,2793.7,2796.0,2790.05,2875.75,54.0,0.019299999,1730851200,0.3735,0.76,0.104,40.81297,32.232304,134948,134948,131508,153162,153162,354618900480,1850.25,3485.0,7.8965816,3028.57,2662.426,54.0,0.019329205,348772073472,0.19484,41992357,124912000,0.66476995,0.21837999,126031000,293.334,9.678216,0.108,69.56,99.28,0.49615288,28.0,1730851200,NSI,EQUITY,AJANTPHARM.NS,AJANTA PHARMA LIMITED,Ajanta Pharma Limited,2838.95,3665.0,1981.0,2973.9092,3240.0,2.27273,buy,11,7419100160,59.187,12495899648,327900000,1.934,3.075,44907900928,0.892,357.463,0.15313,0.24445,7362362368,11624999936,0.114,0.154,0.74557996,0.27826,0.25486
8908,2024-12-12 07:45:42,AJMERA.NS,Real Estate - Development,Real Estate,305,,,,,,86400,2,1156.6,1164.0,1101.35,1164.0,1156.6,1164.0,1101.35,1164.0,4.0,0.0036000002,1722556800,0.11399999,1.15,1.039,31.647226,45.74013,56990,56990,207442,119256,119256,45463678976,419.0,1182.5,5.462662,909.39,771.4825,,,48884768768,0.15142,7639869,39359100,0.69691,0.0123000005,40869900,253.97,4.380045,0.569,35.15,24.32,1.609736,4.0,1722556800,NSI,EQUITY,AJMERA.NS,AJMERA REALTY & INF I LTD,Ajmera Realty & Infra India Limited,1112.4,,,,,,none,,816700032,22.572,2508537088,8186599936,0.989,4.322,8322622976,78.303,232.205,0.078449994,0.13003,-315955872,1961905024,0.561,0.376,0.71093005,0.30141002,0.29955998
8909,2024-12-12 07:45:42,AJOONI.NS,Packaged Foods,Consumer Defensive,109,,,,,,86400,2,7.86,8.05,7.74,8.05,7.86,8.05,7.74,8.05,,,,,,1.167,35.363636,,472570,472570,686162,554644,554644,773109504,4.320229,10.34,0.91200405,7.8204,6.865094,,,968896320,0.02628,130630921,99371400,,,100380000,4.875,1.5958974,0.165,0.22,,0.2788508,,,NSI,EQUITY,AJOONI.NS,AJOONI BIOTECH LIMITED,Ajooni Biotech Limited,7.78,,,,,,none,,216040992,1.384,24848356,20680000,6.81,11.853,847704000,2.419,7.0,0.01385,0.03537,,,-0.87,0.222,0.12725,0.02931,0.02882
8910,2024-12-12 07:45:42,AKASH.NS,Engineering & Construction,Industrials,32,,,,,,86400,2,35.18,35.18,35.01,35.8,35.18,35.18,35.01,35.8,,,1663200000,,,0.664,271.53845,,13923,13923,40174,52737,52737,595246208,28.72,50.6,1.1927037,35.4582,36.56335,,,1470038272,0.03583,6914686,16862500,,,16862500,49.694,0.7103473,,0.13,,-0.05234897,0.1,1663200000,NSI,EQUITY,AKASH.NS,AKASH INFRA-PROJECTS LTD,Akash Infra-Projects Limited,35.3,,,,,,none,,56946000,3.274,48140500,907875008,,,499072992,108.249,32.896,,,,,,-0.396,0.35735,0.09646,0.080419995
8911,2024-12-12 07:45:42,AKG.NS,Industrial Distribution,Industrials,,,,,,,86400,2,19.35,19.18,19.06,19.35,19.35,19.18,19.06,19.35,,,,,,0.561,49.358974,,23411,23411,108388,276395,276395,611699520,16.18,32.55,0.3643502,18.9706,20.73915,,,686268160,0.00816,15611730,31776600,,,31776600,16.545,1.1634935,-0.562,0.39,,-0.3657331,,,NSI,EQUITY,AKG.NS,AKG EXIM LIMITED,AKG Exim Limited,19.25,,,,,,none,,29660000,0.925,24263750,141684992,,,1678877952,27.023,49.682,,,,,-0.533,-0.28,0.06269,0.014450001,0.01406
